Red#0, 13.122284157562905, 13.122284157562905, 13.122284157562905, 13.122284157562905, 2.8446313651970163, 2.8446313651970163, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#1, 2.0027320819137686, 2.0027320819137686, 2.0027320819137686, 2.0027320819137686, 2.0027320819137686, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.7888295173633117, 1.724035220239925, 1.5637883218351714, 1.5637883218351714, 1.5381092463850317, 1.5381092463850317, 1.5381092463850317, 1.3404620379626904, 1.3329526130450144, 1.3329526130450144, 1.2642224508358364, 1.2269891526923122, 1.1756439015009186, 1.1005572333344815, 1.0025699056252597, 0.9538033940835978, 0.9194763766095678, 0.9194763766095678, 0.849476907276377, 0.56481293501977, 0.56481293501977, 0.56481293501977, 0.4344943910785491, 0.4344943910785491, 0.4344943910785491, 0.35423752826744975, 0.26382210188880767, 0.2447935332116311, 0.22547360054319432, 0.22547360054319432, 0.18071085631670003, 0.1772020882520413, 0.13521857466346965, 0.11169045308570363, 0.09424520366641748, 0.07242655335078192, 0.05581837860588716, 0.049211040727689406, 0.024570912604518724, 0.013380092380727966, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#1, 2.0172652679462577, 2.0172652679462577, 2.0172652679462577, 2.0172652679462577, 2.0172652679462577, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.805790118693901, 1.728974550783491, 1.5652768232369527, 1.5652768232369527, 1.530600047967769, 1.530600047967769, 1.530600047967769, 1.3283031555748674, 1.3130723049022093, 1.3130723049022093, 1.2374767085937626, 1.1912722305745134, 1.1346477578688365, 1.0477066991470185, 0.9452290978867562, 0.8930023922269277, 0.8433565777561487, 0.8433565777561487, 0.7631200553617131, 0.48415861463874943, 0.48415861463874943, 0.48415861463874943, 0.3511959703478202, 0.3511959703478202, 0.3511959703478202, 0.2681567089413227, 0.1987802345012697, 0.17530239328190309, 0.15993741941225273, 0.15825579035876472, 0.11994553665752679, 0.11729020602233298, 0.08243153998988216, 0.06652354175354615, 0.0533348749955037, 0.03676200540321364, 0.025959458126543173, 0.02218896261735483, 0.003638694674675934, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#1, 2.02310486384148, 2.02310486384148, 2.02310486384148, 2.02310486384148, 2.02310486384148, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.8145783657776366, 1.7340974291318263, 1.5653575844439886, 1.5653575844439886, 1.5320411641633784, 1.5320411641633784, 1.5320411641633784, 1.3319872584051247, 1.3152126079063797, 1.3152126079063797, 1.2400004960987396, 1.1915464730412315, 1.135393025273789, 1.0461366927382536, 0.9441351579037306, 0.8910501239346551, 0.839836700291777, 0.839836700291777, 0.7586331513744399, 0.4809652544390145, 0.4809652544390145, 0.4809652544390145, 0.3473268522588333, 0.3473268522588333, 0.3473268522588333, 0.264022830123256, 0.19937612937466495, 0.17490879320042368, 0.16031332780334304, 0.15639117278027118, 0.11967733602532411, 0.1156516099887075, 0.08184177047442717, 0.06681651452280912, 0.05410978746776107, 0.03829817384912834, 0.028615962690005374, 0.02437217659539915, 0.009501023912005052, 1.7249892242151603E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#2, 5.676124249160404, 5.676124249160404, 2.356373520754753, 2.0384518150899704, 1.9761012142530303, 1.9761012142530303, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8862478971123289, 1.8065958771101085, 1.8065958771101085, 1.8065958771101085, 1.8065958771101085, 1.8065958771101085, 1.576052671943238, 1.576052671943238, 1.576052671943238, 1.4735558795453076, 1.4735558795453076, 1.388154843598115, 1.388154843598115, 1.3716268744423943, 1.344557333946246, 1.24568226884821, 1.24568226884821, 1.1490266988942313, 1.1248925684144249, 1.1248925684144249, 1.1248925684144249, 1.0075525799134708, 1.0075525799134708, 0.9506207104742357, 0.9403291273809616, 0.864607533236062, 0.821119588829012, 0.7875823778021438, 0.7320161771099056, 0.676359597600918, 0.6221846281435065, 0.6199331811531291, 0.5474626695624499, 0.509988952038651, 0.49826299315440575, 0.4533439837435559, 0.40685941305491885, 0.3724479739500053, 0.35176608378893376, 0.31192389623459255, 0.281621687600455, 0.24909896770677564, 0.2332841205924493, 0.19790255257474385, 0.16945092644968, 0.14548967656127357, 0.12472988211566088, 0.1002452752765306, 0.08064266958461938, 0.06905182756320384, 0.053470212030014855, 0.038241249472995245, 0.02636984297364063, 0.01213335107601731, 6.72685634518931E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#2, 5.820056328508336, 5.820056328508336, 2.4191373167073795, 2.1284759498022523, 2.008832622956411, 2.008832622956411, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.9484669419013956, 1.82463088124248, 1.82463088124248, 1.82463088124248, 1.82463088124248, 1.82463088124248, 1.5602076492691628, 1.5602076492691628, 1.5602076492691628, 1.4284106544425186, 1.4284106544425186, 1.3154677705975026, 1.3154677705975026, 1.2636126404798986, 1.222814251192888, 1.1064302357815767, 1.08913660900492, 0.9750509336198365, 0.9234432077603912, 0.8984793339578659, 0.8902537270093837, 0.743478793789816, 0.743478793789816, 0.6647976429412468, 0.6376953926800006, 0.566887553337729, 0.5236507232101685, 0.49218729984347165, 0.44139982678743744, 0.394247707491326, 0.35626846877454904, 0.35626846877454904, 0.30812646980226255, 0.28245211665499537, 0.2801001007556703, 0.2529706188134002, 0.22247163829001526, 0.20357252114743762, 0.19133590421591246, 0.16248832537309146, 0.1432862227285424, 0.12342670969403989, 0.11619757353398308, 0.09382427607618721, 0.07685521119030982, 0.06292564555519936, 0.05051366330820657, 0.03578645063788036, 0.024324139732024304, 0.019243468325652824, 0.010706864450389193, 8.478520645944897E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#2, 5.97027801834003, 5.97027801834003, 2.4519659939087473, 2.1742592513266734, 2.030473410700905, 2.030473410700905, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.9832941686132415, 1.835486256410935, 1.835486256410935, 1.835486256410935, 1.835486256410935, 1.835486256410935, 1.5541424568081679, 1.5541424568081679, 1.5541424568081679, 1.4079641859072582, 1.4079641859072582, 1.2825644301649575, 1.2825644301649575, 1.2123631366138892, 1.1631017160546886, 1.0440398750663507, 1.0117392431175416, 0.8918648916074041, 0.829332813247056, 0.7970534343071318, 0.7717329743019007, 0.6186712916435689, 0.6186712916435689, 0.5310728998432532, 0.49640357685071623, 0.4278420103578165, 0.3862073925626721, 0.35395033857056524, 0.3062920158526958, 0.26386026923237166, 0.2341176756510125, 0.2341176756510125, 0.19700076063615102, 0.17752410811474142, 0.17752410811474142, 0.15770761687670004, 0.13558952682125178, 0.12407487071718916, 0.11730004611362818, 0.09706354776400479, 0.08334501719606885, 0.06933626561711188, 0.06502248587379368, 0.04882493345320946, 0.036718877164693825, 0.028740861801277308, 0.02036707879459944, 0.01009072250742556, 0.0024652838577924174, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#3, 4.13480143449441, 4.13480143449441, 4.13480143449441, 4.13480143449441, 2.7811885619008114, 2.7811885619008114, 2.7811885619008114, 2.0087383593603096, 2.0087383593603096, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
